"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"8674","log_lik[1,25,70]",1.7471317139933,1.997555832256,0.690423176493612,0.301899034140271,0.410089498057073,2.24698878067289,1.00072422173275,3200.80896945854,4008.99017753841
"8675","log_lik[2,25,70]",0.859470976431519,1.31498022158878,1.45157798579028,1.08228359887956,-2.10762717619995,2.20766265652765,1.00035563936148,8240.23790339898,3286.88938160612
"8676","log_lik[3,25,70]",1.53128287322161,1.88982912524162,0.937806784540665,0.453437314933351,-0.322013893030498,2.24403862383523,1.00056635575757,4459.48023720469,3500.65710129381
"8677","log_lik[1,26,70]",2.56354448026182,2.81518533812185,0.660426084242816,0.283712978861041,1.26522506872545,3.04767749142793,0.999763864350798,6228.14202160568,4537.27856140063
"8678","log_lik[2,26,70]",1.00736198842758,1.50252964212478,1.86797002018817,1.55058180682945,-2.71014026929664,2.95877284305908,1.00083262829777,4922.71155136636,3105.16982578083
"8679","log_lik[3,26,70]",2.18282567802552,2.61537584240185,1.10380176170898,0.551771732177129,-0.108079450897979,3.03302370524465,1.00041757315582,6109.36107181452,4276.8141790138
"8680","log_lik[1,27,70]",2.94350193918561,3.27161585715198,0.850191736657252,0.37048745987378,1.21131434603174,3.56267893768643,1.00005457073779,6096.26004062356,4516.11346430738
"8681","log_lik[2,27,70]",3.27179433885851,3.40304489392377,0.419531327122029,0.175481404536632,2.52751548893285,3.56383915332746,1.00098990687972,3189.0042355706,5050.35374845799
"8682","log_lik[3,27,70]",-4.7490167301286,-4.21787319856331,4.01824196722427,3.87892405297641,-12.0401945699446,0.869264042793431,1.00011407604016,12379.09373277,3595.98750129567
"8683","log_lik[1,28,70]",2.44781721299529,2.8131136672512,0.963233159772889,0.432348423447215,0.487522158418704,3.15451397688394,1.00022388827082,4573.43752618674,3852.43880663749
"8684","log_lik[2,28,70]",0.494588892969908,1.07212681837229,2.25502498550418,1.99273599754974,-3.97133453605724,3.02102528705583,0.999833184563774,4529.91304817928,2108.62392063996
"8685","log_lik[3,28,70]",0.790968787795614,1.34699812212008,2.16107842982041,1.84776939107437,-3.54109507513642,3.08330998994133,1.00039300920135,7863.18755365062,3519.79370849191
"8686","log_lik[1,29,70]",1.91211541520348,2.27120420804457,0.939416829579277,0.413305160029198,0.0886210675198929,2.59636343329726,1.00030841650197,6021.71145177335,4873.31450688425
"8687","log_lik[2,29,70]",-0.855497228040313,-0.3233853518683,2.61458303719532,2.35351370142306,-5.95489073422136,2.31007260125291,1.00091478504199,10683.1873595696,2887.82850711324
"8688","log_lik[3,29,70]",2.10816736082553,2.35644309574553,0.643732042824392,0.302040942906106,0.768258230825671,2.59996608318168,1.00316917675185,1950.39094424897,2306.8585995248
"8689","log_lik[1,30,70]",0.709303540179769,0.970367265908388,0.688684657650772,0.292054302315553,-0.648402590184546,1.21031498669198,0.999602105181496,7558.64311511822,3766.81437018015
