"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"9951","log_lik[3,23,81]",0.575798940739999,0.972622168122317,0.981565004130629,0.333076506707969,-1.34367033308167,1.23193158363539,0.999874898166904,6124.02176058862,4463.63108360576
"9952","log_lik[1,24,81]",1.20407719670793,1.47283419810049,0.708443627190902,0.290068511233158,-0.196690372715604,1.70312170276672,1.00080491330076,1854.57582542351,2492.95884429486
"9953","log_lik[2,24,81]",1.31473804664578,1.49205501454963,0.47757723463164,0.254038850344966,0.457606768473586,1.69975550970629,1.00173468499545,2162.77947695821,3588.59287359377
"9954","log_lik[3,24,81]",0.0615607490493584,0.564453829942989,1.64357175332023,1.29058637184733,-3.23527315640142,1.66212042483481,1.00034591051968,10967.2401439525,3733.88427314944
"9955","log_lik[1,25,81]",-0.167476624995371,0.269465289130402,1.26670911044831,0.904546357398815,-2.72572010122845,0.962739364951558,0.999978773857071,6778.07320574548,3524.67145106589
"9956","log_lik[2,25,81]",0.617146461246487,0.834272791028132,0.59896778040132,0.169067859896938,-0.5872313530641,0.983124473972665,1.00023322261129,4972.1293364442,4107.35815529071
"9957","log_lik[3,25,81]",0.42054716735989,0.780617019542689,0.847244364542543,0.258586475798299,-1.28433306903977,0.982738864284517,0.999519331717665,7224.59898185581,4773.22071228585
"9958","log_lik[1,26,81]",0.768445571782605,1.10666762460413,0.827276140493338,0.323916735410438,-0.887645373377094,1.35148073097012,1.00053110092288,5875.51148160169,4612.84095535615
"9959","log_lik[2,26,81]",0.570639062890265,1.00809051736684,1.05413289311244,0.464549586971218,-1.55428572643492,1.35164712257845,0.999975685912169,6614.40727771009,4135.95355512494
"9960","log_lik[3,26,81]",-0.224303510002115,0.166446547572403,1.40654339543814,1.35711752349705,-3.07788476863499,1.31249664849904,1.00271164413138,4210.9206723887,1979.96831964062
"9961","log_lik[1,27,81]",1.13517693925502,1.39939284162589,0.67493042272121,0.27926128095476,-0.317724979584489,1.61901763050399,1.00061954929002,6332.94431345809,4351.6147410871
"9962","log_lik[2,27,81]",0.894787728884071,1.24175919967309,0.931769546719426,0.482448331362893,-0.938659904881946,1.61172828848296,1.00023441298739,5593.56271242942,4202.14577498155
"9963","log_lik[3,27,81]",1.1431996585007,1.37860967060282,0.617638680386634,0.295625671374611,-0.138327919288142,1.61542545513084,1.00043045702704,2282.56563030444,2825.37618042524
"9964","log_lik[1,28,81]",0.558922908954156,0.992013134103314,1.10557180892726,0.556238043864192,-1.67768292610554,1.41012180522029,0.999757611112816,7246.83188430912,4696.3492337986
"9965","log_lik[2,28,81]",0.935588794467524,1.20506159190989,0.696754235600413,0.27939808011064,-0.46909894590725,1.4260606378802,1.00019875609848,7600.08038052602,4601.98419070823
"9966","log_lik[3,28,81]",0.00625266828495233,0.509179258571876,1.5250643969116,1.10936351097253,-3.1359593224012,1.39468318272342,1.00107720624048,4695.66180249419,3383.27154562267
"9967","log_lik[1,29,81]",0.616259535920492,0.899810611099984,0.714684465765702,0.29648439349945,-0.879613507391161,1.13447011731473,1.00442068469592,2149.46353764927,1946.84748691489
"9968","log_lik[2,29,81]",0.631379222197552,0.891161934594435,0.722784991123647,0.301484549745016,-0.77719251385755,1.13466069825125,1.00005147999936,4198.08845887223,4756.61465874868
"9969","log_lik[3,29,81]",0.519169616151907,0.885302669583086,0.894769331925433,0.320936087579508,-1.32406763161213,1.13377127106208,0.999745012340415,5541.10888934971,4890.27794167584
"9970","log_lik[1,30,81]",-0.0698087971205211,0.196959153996185,0.681527870432438,0.295516788918462,-1.44111721659261,0.428519731220311,1.00024904485618,8125.11967471879,4265.70731913595
"9971","log_lik[2,30,81]",-0.497360271912912,-0.111573146231925,1.05589648231347,0.680234473696053,-2.64736229593832,0.410662059116842,0.999854174218019,8184.39788668734,3530.91773988683
"9972","log_lik[3,30,81]",-1.78013849126252,-1.51748605846711,1.56487153033807,1.75367049946434,-4.68798537332824,0.318506191813384,1.00303570784985,10374.2099509048,3283.57796904265
"9973","log_lik[1,31,81]",1.04852434447436,1.37580760500751,0.857411367034878,0.377763532453719,-0.751787544267454,1.67275968823121,1.00039204982322,3557.35770809058,3851.96450270472
"9974","log_lik[2,31,81]",1.25303387649659,1.44902476252791,0.532169933146556,0.27999464314862,0.244718469032222,1.67617404924485,1.000056059306,2376.65698107144,3235.51279343775
"9975","log_lik[3,31,81]",0.682105893353902,1.13579720233269,1.2137034770721,0.694219268715791,-1.82099707480667,1.66147763487407,1.00036248093602,4419.93983333916,3206.64995037007
"9976","log_lik[1,32,81]",0.46554619741087,0.750428472244528,0.714713808478503,0.363468782127288,-1.11322365787015,1.03580956564299,1.0027960413361,1960.02118971304,1839.67739949291
"9977","log_lik[2,32,81]",0.300700883313191,0.676155931437156,0.944559332327174,0.467236810833882,-1.67784869352924,1.03262251344228,1.00113153717886,2873.93015457782,2439.30067602846
"9978","log_lik[3,32,81]",-2.45971119764873,-2.37893806065526,1.8514565572084,2.15552107575716,-5.52007947143339,0.481688348928217,1.00063606404898,6670.7752876112,3186.73956230448
"9979","log_lik[1,33,81]",1.04291001719672,1.29098244043885,0.641959732184184,0.323281710534319,-0.270395881192781,1.54754654449243,1.0026619650238,2526.74563645709,3351.69613358797
"9980","log_lik[2,33,81]",0.96306114869514,1.27173085128297,0.792015219249826,0.346365800361054,-0.673262120458796,1.54468197375619,1.00029661873854,2590.27713391787,2703.08622499485
"9981","log_lik[3,33,81]",0.955970545968091,1.25797473181466,0.765666923545026,0.365574006297106,-0.694701283086057,1.54499201485648,1.00077751964282,2045.03643536063,2083.57827856829
"9982","log_lik[1,34,81]",0.0828831462408051,0.555141061497588,1.30055125433391,0.792311165079767,-2.62726130752802,1.15965548440812,1.00002576704976,5167.23543488152,3150.84792555979
"9983","log_lik[2,34,81]",-0.466376958295201,-0.0359993804273986,1.52202094138297,1.37274564959547,-3.6658374222667,1.13609426900128,1.00265579686521,5229.11355705382,2509.44222222898
"9984","log_lik[3,34,81]",0.684870000447873,0.943503967914172,0.673684139138429,0.291778117988461,-0.697652869944266,1.17926478072967,1.0001560590909,2381.96423339894,2579.40295822314
"9985","log_lik[1,35,81]",0.380671977197204,0.85250522791506,1.28442464649554,0.79373970756189,-2.25255314127429,1.45568966061399,1.00012907531021,7008.8440148955,4389.19516301094
"9986","log_lik[2,35,81]",0.163576211639392,0.643827537998974,1.44190216346971,1.03532575785744,-2.74801486186727,1.44639603868542,1.0005412945181,9570.47000419085,4283.9881649658
"9987","log_lik[3,35,81]",0.944881195055001,1.22496007417553,0.716992691986705,0.312804171931359,-0.457537141718933,1.47372296600123,1.00241242112329,2098.76953305087,1927.521014607
"9988","log_lik[1,36,81]",0.965844095390395,1.24524274702715,0.687192454605622,0.306675386569278,-0.548212621355829,1.48467863061838,1.00058583923062,2155.75494413487,2278.17870936666
"9989","log_lik[2,36,81]",0.780437942604476,1.14201127218758,0.969180336508508,0.435981458339351,-1.08113137147044,1.48192428654934,1.00143932285435,4635.44429862608,4384.51186600354
"9990","log_lik[3,36,81]",0.872423590615589,1.1911581052006,0.817101071556468,0.377392080148296,-0.800055634028484,1.48706846898569,1.00155524684015,5560.90082796701,3974.74077156792
"9991","log_lik[1,37,81]",1.47189556917529,1.7503086097238,0.715111797788197,0.309734242404539,0.0346304271294873,2.00020984473688,1.00172079354986,2144.01550637334,2570.32828057263
"9992","log_lik[2,37,81]",1.39425151447508,1.7109073461169,0.809100703223537,0.365661566330498,-0.29123937040498,1.99539974649471,1.00124693825107,3710.96006484612,4427.60923514284
"9993","log_lik[3,37,81]",1.06699333689953,1.50150567396917,1.17613042031055,0.627513573964894,-1.30978970655614,1.98574165170985,1.00044962908778,5534.58497988664,3845.57307024988
"9994","log_lik[1,38,81]",0.77917352004922,1.04163589194298,0.672957485968788,0.343795863406293,-0.713326298301445,1.31443454718698,1.00086735807474,1760.40167600683,1800.24040579744
"9995","log_lik[2,38,81]",0.757752654810697,1.0364090916149,0.70973201787617,0.354285076595374,-0.770887455542216,1.31436133366181,1.00000645759651,1748.48313634446,1861.55994991695
"9996","log_lik[3,38,81]",0.960622536195012,1.15582875095563,0.571626223951651,0.192974952101227,-0.152054113770387,1.32092285266032,1.00171448816135,3895.96727106992,4361.54523721745
"9997","log_lik[1,39,81]",1.50629790728853,1.78134966574345,0.682345700399464,0.302399482675537,0.0831768445403613,2.02006707472439,1.00217944305629,2014.7079805599,2414.40164505719
"9998","log_lik[2,39,81]",0.829364180562346,1.28910058854555,1.3864744046793,0.935257952560194,-1.95941583287946,2.00461271788538,1.00082940875505,5614.77070588994,3962.03111220875
"9999","log_lik[3,39,81]",1.75825643662107,1.86640322373368,0.33957913328822,0.181590941852904,1.22072881185545,2.02808212223992,1.001573031744,2743.06753493072,4675.16516543609
"10000","log_lik[1,40,81]",0.710717134100629,0.802849734208445,0.326068585384417,0.207844970920297,0.298006488481024,0.982228492007376,1.00235317008965,1973.88141883146,4572.42556950019
"10001","log_lik[2,40,81]",-0.137068570263574,-0.00953030215277839,0.821157845405265,1.00994111590462,-1.58844540097155,0.936957058001206,1.000252905149,5168.9532176554,3002.02561778359
