"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"16320","log_lik[2,27,133]",-0.17129150751344,0.331791287867585,1.77223336327942,1.49248725544058,-3.72960720252891,1.57855089753992,1.0002586584657,6706.05422483897,4028.12475677017
"16321","log_lik[3,27,133]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16322","log_lik[1,28,133]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16323","log_lik[2,28,133]",0.602838398610106,0.986730153143965,0.994607815556017,0.545466695981762,-1.53329230850321,1.39495954061588,1.00025603557494,6305.39347953912,3965.79259918121
"16324","log_lik[3,28,133]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16325","log_lik[1,29,133]",-15.7404400652879,-15.329943409116,5.52231822442088,5.51291128107537,-25.3857787264963,-7.24567731037331,1.00052310450654,6115.98343339891,2735.00972554778
"16326","log_lik[2,29,133]",0.636150523427769,0.917668071676872,0.723339464992878,0.323258708711866,-0.856514381772596,1.17170242538176,1.00045214297567,2082.32045095716,2310.73249617968
"16327","log_lik[3,29,133]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16328","log_lik[1,30,133]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16329","log_lik[2,30,133]",-0.116240486481656,0.224755213401962,0.831574158032903,0.347946259354072,-1.85934102819564,0.485521442339807,1.00010868373724,7620.99117135828,4139.56235301875
"16330","log_lik[3,30,133]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16331","log_lik[1,31,133]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16332","log_lik[2,31,133]",1.2016851427031,1.43062451048087,0.60603154564529,0.290709155810823,-0.0694287168799455,1.6654656429773,1.00042177749762,1989.88847133086,2138.6188885346
"16333","log_lik[3,31,133]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16334","log_lik[1,32,133]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16335","log_lik[2,32,133]",0.585484521909299,0.868535809801394,0.7149157637815,0.299808225502572,-0.878558907445454,1.10701427106529,1.00095942056047,2084.40156677638,2404.34191420336
"16336","log_lik[3,32,133]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16337","log_lik[1,33,133]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16338","log_lik[2,33,133]",0.82287686663155,1.20578356638128,0.972898141756443,0.416312577874166,-1.11742935133036,1.52539713728945,1.00041739038666,3716.61392647517,3361.05423686609
"16339","log_lik[3,33,133]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16340","log_lik[1,34,133]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16341","log_lik[2,34,133]",0.613845866668669,0.90471487274522,0.764897410446797,0.366845933515307,-0.962880196449664,1.19276198345344,1.00071212415002,2503.92237493435,2824.55813259201
"16342","log_lik[3,34,133]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16343","log_lik[1,35,133]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16344","log_lik[2,35,133]",0.980439948966057,1.25388183910747,0.711928098534257,0.295343661002097,-0.471493793602886,1.49161435186583,1.00222818650923,2160.62242920993,2565.07165072983
