"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"6792","log_lik[2,11,55]",-0.101653258773519,0.390164647950317,1.61426880747125,1.25001305553855,-3.32499180930311,1.41680638010444,1.0007413468301,9313.16638811857,4085.43056769126
"6793","log_lik[3,11,55]",0.254382644381093,0.628099526701725,1.15204381899003,1.03200245780933,-2.16875117638455,1.43169436833335,1.00111249939262,3795.99443123244,2400.78964225597
"6794","log_lik[1,12,55]",1.45122513633193,1.75140493397376,0.776826387833929,0.316204186332979,-0.107365003116449,2.0039587719645,1.00087269383221,2441.89783085444,2675.68469308847
"6795","log_lik[2,12,55]",1.4527136082544,1.74674217187016,0.742821448043874,0.321818457021273,-0.0782008773000426,2.00332017424917,1.00033925852414,2585.79083595984,2844.0486879355
"6796","log_lik[3,12,55]",1.07835779641355,1.49657865296302,1.13215151479932,0.645158672978623,-1.20009237760624,1.98896193737956,1.00070304393248,5181.38417586452,4080.77503408164
"6797","log_lik[1,13,55]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6798","log_lik[2,13,55]",0.300721350984363,0.584241355721006,0.72512399473247,0.287817392048124,-1.20106851048198,0.813666919724941,1.00039215207185,7757.1561228791,4284.91937581222
"6799","log_lik[3,13,55]",0.406308134545475,0.604091288074579,0.583329417216529,0.245946346006414,-0.676230083078116,0.812020461016234,1.00106014775374,3267.40739388379,4319.04185519826
"6800","log_lik[1,14,55]",0.977860171278199,1.23403900448182,0.650010534087133,0.303529654295302,-0.368814112134422,1.4743379695268,1.0000764335256,2401.44346946527,2510.0615418873
"6801","log_lik[2,14,55]",0.235680690496221,0.723633059905317,1.40151662236708,0.936783178466582,-2.61740920086494,1.45426771018216,0.999962977937119,8320.65124131327,3945.1561772521
"6802","log_lik[3,14,55]",0.951345550767426,1.21836819682894,0.720407526421075,0.317980312608504,-0.462804684546543,1.47624542386512,1.0004896893769,2444.46821433209,2649.18896618092
"6803","log_lik[1,15,55]",0.380368286706211,0.844462897033083,1.31953966798348,0.809095943196297,-2.33834432080042,1.46760926908025,1.00073956360007,6536.91047651333,3481.13938982026
"6804","log_lik[2,15,55]",0.737608633733021,1.11455245438248,0.980239863075486,0.477449544887901,-1.30128043607659,1.48165489922925,1.00032692049388,3534.33140145478,3116.64148481177
"6805","log_lik[3,15,55]",0.842684374115611,1.18018039330621,0.890351369355936,0.390760661400608,-0.882863103818569,1.48461876613589,1.00068300743615,3921.63534933574,4270.36779606271
"6806","log_lik[1,16,55]",0.485325910059874,0.663542701370293,0.509835316764393,0.272119796046512,-0.406963893633306,0.885995843340259,1.00087608991899,2264.9585972292,4697.74113084246
"6807","log_lik[2,16,55]",0.34553835264651,0.627563684966522,0.705266755807219,0.31885740486123,-1.25101851314845,0.879875684520588,1.00126156644374,1603.7957125313,1276.46140395984
"6808","log_lik[3,16,55]",-0.699171209722396,-0.229286550042514,1.59402441899137,1.3059117603314,-3.88082205863183,0.851403544919478,1.00021352941579,8940.92346865675,3984.99670691917
"6809","log_lik[1,17,55]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6810","log_lik[2,17,55]",0.483189626410121,0.724946491655767,0.656848133798822,0.248876116977437,-0.915973508761708,0.932228132390053,1.00031061221668,4630.2592474827,4731.90508817583
"6811","log_lik[3,17,55]",0.2988386649246,0.660014830478182,0.898911246647164,0.335697811100313,-1.56888075243728,0.925256852559424,1.00042303149724,6997.87403941966,3721.25534091647
"6812","log_lik[1,18,55]",0.862404651756977,1.1759021683903,0.807500872034193,0.324763486511942,-0.781486277831244,1.43058646264495,1.00226916391248,2123.64682943059,1794.52511886054
"6813","log_lik[2,18,55]",-0.517987470030727,-0.0264918169524875,1.8386697213154,1.5492054182395,-4.22761238945419,1.38091632890665,0.999654952796302,11563.305070001,4259.34971685266
"6814","log_lik[3,18,55]",0.970804559912506,1.28295344533381,0.734600077292422,0.202676721821591,-0.466896760010367,1.44043835757697,0.999795192508278,6162.22696885754,4705.56224842729
"6815","log_lik[1,19,55]",0.87112868648486,1.20304075734903,0.853956477982696,0.38327299970549,-0.919583207546202,1.50469265082139,1.00208083031126,2988.62179649937,3539.58155669769
"6816","log_lik[2,19,55]",-1.57711670471133,-1.1282180059679,2.30372298069135,2.1490455848118,-6.02901643279921,1.24340850078638,1.00037941827428,10168.0363257421,3518.91861724363
"6817","log_lik[3,19,55]",-0.0329786557050651,0.426372336976145,1.49765032998634,1.24645562530608,-3.08172929270938,1.46180495116617,1.0007151685235,5228.36949318106,3082.3480316329
