"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"15288","log_lik[2,2,126]",1.27931977788742,1.56013267744273,0.735787689341149,0.313712402800842,-0.214457779758098,1.81071312233976,1.0011654438117,2112.82416541067,2299.87546816556
"15289","log_lik[3,2,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15290","log_lik[1,3,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15291","log_lik[2,3,126]",0.466512865403138,0.737800298194642,0.673926095143118,0.288483950946477,-0.95903427957746,0.968336529397569,1.00041872586365,1898.30190236524,2060.14101711305
"15292","log_lik[3,3,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15293","log_lik[1,4,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15294","log_lik[2,4,126]",1.08193744005285,1.38698887444981,0.794118644172402,0.319521005118971,-0.471039783140269,1.63968610642708,1.00283379548026,2518.3386309453,2723.81104718521
"15295","log_lik[3,4,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15296","log_lik[1,5,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15297","log_lik[2,5,126]",1.01244475890433,1.14462261704248,0.413100994820638,0.103081879877926,0.248944019020465,1.25230056167466,1.0002407055835,4039.52898263398,4219.52221119024
"15298","log_lik[3,5,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15299","log_lik[1,6,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15300","log_lik[2,6,126]",-0.0412862728919012,0.406731165886928,1.32712873813315,0.89593293075453,-2.72421794882351,1.09975174260893,0.999795254109466,7436.89675305053,3926.04094085941
"15301","log_lik[3,6,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15302","log_lik[1,7,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15303","log_lik[2,7,126]",0.979567212408251,1.35665628119221,1.05950795272369,0.636469630865351,-1.17351195788152,1.84362005746121,1.00151215340994,5138.69037933625,3317.50153102844
"15304","log_lik[3,7,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15305","log_lik[1,8,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15306","log_lik[2,8,126]",0.451117388091892,0.765808097395797,0.825491352331272,0.351413841522813,-1.2010418437859,1.04146300876046,1.00024169777417,2736.38871945149,2807.5553422132
"15307","log_lik[3,8,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15308","log_lik[1,9,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15309","log_lik[2,9,126]",-0.683736457331443,-0.176322246246616,2.12341245260761,1.91841573782591,-4.88043048690533,1.72934678821472,1.001847946765,8065.18954416203,3161.29291257051
"15310","log_lik[3,9,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15311","log_lik[1,10,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15312","log_lik[2,10,126]",0.344325425383928,0.595438326189795,0.657520362761366,0.408144131820954,-1.10331054482372,0.916472751662796,1.00350337709615,2337.75813152279,2270.99033720037
"15313","log_lik[3,10,126]",NA,NA,NA,NA,NA,NA,NA,NA,NA
